dataset,graph_id,label,num_nodes_in_graph,cascade_size,num_valid_times,lifetime,mean_interarrival,median_interarrival,std_interarrival,burstiness,t25,t50,t75
gossipcop,2719,0,92,91,91,21589176.0,239879.73333333334,75.0,1906970.8661448266,0.7765287129047158,1678.0,25387.0,67023.0
gossipcop,2720,0,84,83,83,31525384.0,384455.9024390244,847.5,3417365.3775420743,0.7977517225949476,29769.0,60956.0,106453.0
gossipcop,2721,0,161,160,160,24378690.0,153325.09433962265,461.0,1276103.8131343874,0.7854736342074286,8582.0,43254.0,87917.0
gossipcop,2722,0,77,76,76,1743030.0,23240.4,416.0,97145.08194777541,0.6139002872442385,1768.0,15672.0,76166.0
gossipcop,2723,0,24,23,23,475976.0,21635.272727272728,555.5,83520.07297061305,0.5885083619156849,513.0,2461.0,32385.0
gossipcop,2724,0,26,25,25,18105351.0,754389.625,371.5,2550559.911532087,0.5434788842243032,18074473.0,18075001.0,18078751.0
gossipcop,2725,0,25,24,24,133498.0,5804.260869565217,1125.0,8854.606009536561,0.20808874008672723,969.0,27889.0,66443.0
gossipcop,2726,0,132,131,131,8225695.0,63274.57692307692,41.0,435840.5708583193,0.7464529890373509,2585.0,10672.0,35895.0
gossipcop,2727,0,97,96,96,2479564.0,26100.673684210527,140.0,93692.77800314254,0.5642387239608014,2749.0,4934.0,14703.0
gossipcop,2728,0,91,90,90,103273.0,1160.370786516854,213.0,2363.5175574849936,0.34142590613464363,2910.0,16986.0,32432.0
gossipcop,2729,0,86,85,85,3611674.0,42996.119047619046,74.5,298813.5106544758,0.7484206686330491,3682.0,13391.0,18548.0
gossipcop,2730,0,61,60,60,12126732.0,205537.83050847458,42.0,1551610.9267617029,0.7660552873989015,6972.0,7154.0,16558.0
gossipcop,2731,0,84,83,83,6566173.0,80075.28048780488,130.0,577883.0112553433,0.7565946611124571,2431.0,10386.0,58057.0
gossipcop,2732,1,27,26,26,2436364.0,97454.56,653.0,330900.40319903876,0.544982230287749,14596.0,17473.0,2375009.0
gossipcop,2733,1,14,13,13,28838.0,2403.1666666666665,495.0,4386.619956058296,0.2921230665413172,1529.0,3581.0,4379.0
gossipcop,2734,1,11,10,10,23076119.0,2564013.222222222,8012.0,6925215.924177138,0.4595950455690863,16647.0,27757.0,312359.0
gossipcop,2735,1,9,8,8,58149.0,8307.0,10531.0,5776.489492515576,-0.17967922714247914,109.0,13620.0,31870.0
gossipcop,2736,1,52,51,51,91626682.0,1832533.64,492.5,6457134.106400701,0.5578752499952319,2508.0,59347.0,25270109.0
gossipcop,2737,1,7,6,6,81247.0,16249.4,16616.0,11888.059666741246,-0.15500121137139825,1093.0,17709.0,47765.0
gossipcop,2738,1,5,4,4,82348.0,27449.333333333332,37486.0,18747.417819232836,-0.1883663958394424,0.0,1179.0,44862.0
gossipcop,2739,1,16,15,15,207876.0,14848.285714285714,6394.0,19929.101343185015,0.1460953814759888,33943.0,60905.0,69129.0
gossipcop,2740,1,14,13,13,1903789.0,158649.08333333334,12757.5,420817.5919531443,0.4524306915323468,22657.0,48946.0,304110.0
gossipcop,2741,1,70,69,69,16305312.0,239784.0,13929.5,595545.2622737221,0.4258934510510966,683700.0,2866221.0,4419358.0
gossipcop,2742,1,8,7,7,74581.0,12430.166666666666,12469.5,11277.473378623226,-0.04862117384275246,15942.0,25222.0,41386.0
gossipcop,2743,1,13,12,12,918514.0,83501.27272727272,5003.0,220404.94846205696,0.45048000399272836,9566.0,45488.0,52194.0
gossipcop,2744,1,17,16,16,84629.0,5641.933333333333,635.0,10087.662209958373,0.2826346592567687,911.0,5725.0,25988.0
gossipcop,2745,1,18,17,17,4093865.0,255866.5625,13801.0,815634.5947719151,0.5224147715314718,71412.0,264928.0,648657.0
gossipcop,2746,1,31,30,30,16491611.0,568676.2413793104,6728.0,2234797.634590776,0.594306017078521,183180.0,217201.0,290905.0
gossipcop,2747,1,10,9,9,18748508.0,2343563.5,7187.5,6177860.020322895,0.44995962366832404,18691586.0,18693634.0,18721502.0
gossipcop,2748,1,6,5,5,16694212.0,4173553.0,25611.0,7188083.308536011,0.26532536570205034,29027.0,16652704.0,16674899.0
gossipcop,2749,1,24,23,23,154168.0,7007.636363636364,979.5,18367.628481913136,0.4476797459029938,2127.0,17550.0,119428.0
gossipcop,2750,1,164,163,163,1883177.0,11624.54938271605,216.5,118122.00752491764,0.820811439474397,8029.0,29955.0,57068.0
gossipcop,2751,1,37,36,36,168703.0,4820.085714285714,860.0,8698.053681703506,0.28687142910868124,7495.0,18071.0,33299.0
gossipcop,2752,1,62,61,61,4647402.0,77456.7,3599.0,334640.866202177,0.6240856226653889,63635.0,1245510.0,1419153.0
gossipcop,2753,1,3,2,2,26526.0,26526.0,26526.0,0.0,-1.0,0.0,0.0,26526.0
gossipcop,2754,1,8,7,7,155185.0,25864.166666666668,22879.5,24433.64988028236,-0.028440932123744076,28958.0,52946.0,154318.0
gossipcop,2755,1,46,45,45,31947360.0,726076.3636363636,1877.0,4691532.231093843,0.7319568769354694,9043.0,95071.0,182130.0
gossipcop,2756,1,11,10,10,4705293.0,522810.3333333333,343756.0,444315.0387361552,-0.08116351495278337,1241710.0,2101373.0,3091795.0
gossipcop,2757,1,28,27,27,120590.0,4638.076923076923,1591.5,10044.009680183573,0.3681992146747137,7781.0,16270.0,45189.0
gossipcop,2758,1,17,16,16,8644417.0,576294.4666666667,4357.0,2098715.6933119474,0.5691272689063177,11597.0,42532.0,70617.0
gossipcop,2759,1,4,3,3,329694.0,164847.0,164847.0,114567.0,-0.17994803409993773,0.0,279414.0,329694.0
gossipcop,2760,1,31,30,30,530500.0,18293.103448275862,309.0,42117.54272668488,0.39437484594038114,103191.0,104490.0,151818.0
gossipcop,2761,1,5,4,4,10690040.0,3563346.6666666665,3888016.0,2786324.090086475,-0.12237210500305003,0.0,6801945.0,6802024.0
gossipcop,2762,1,10,9,9,205167.0,25645.875,23707.5,17045.85262195397,-0.20144470268810385,62078.0,115608.0,163023.0
gossipcop,2763,1,5,4,4,27869.0,9289.666666666666,2271.0,11289.45886903157,0.09717576186101305,0.0,25218.0,25598.0
gossipcop,2764,1,18,17,17,11523119.0,720194.9375,21918.5,2414434.844310943,0.540491230142063,26347.0,108937.0,11469560.0
gossipcop,2765,1,11,10,10,54268.0,6029.777777777777,2549.0,6199.556306306261,0.013882892344027392,769.0,5272.0,28907.0
gossipcop,2766,1,153,152,152,1162956.0,7701.695364238411,155.0,68924.63569082171,0.7989804481515805,9742.0,23254.0,49943.0
gossipcop,2767,1,7,6,6,51333.0,10266.6,8218.0,5244.846445798008,-0.32374502092694046,3945.0,10305.0,43115.0
gossipcop,2768,1,32,31,31,124682.0,4156.066666666667,1767.5,5769.079781809997,0.162517815078779,55965.0,82541.0,103534.0
gossipcop,2769,1,13,12,12,60720.0,5520.0,341.0,10019.401624303266,0.2895479332528677,2732.0,32398.0,37142.0
gossipcop,2770,1,24,23,23,558907.0,25404.863636363636,317.0,80144.72604056844,0.5186174818088207,894.0,2313.0,33833.0
gossipcop,2771,1,4,3,3,115770.0,57885.0,57885.0,15892.0,-0.5691882293939846,0.0,73777.0,115770.0
gossipcop,2772,1,24,23,23,546835.0,24856.136363636364,1531.0,81494.89806579388,0.5325642764644705,6908.0,26135.0,36115.0
gossipcop,2773,1,32,31,31,241211171.0,8040372.366666666,19802.0,23039355.169539653,0.4825969849767803,141779760.0,220504228.0,233793369.0
gossipcop,2774,1,8,7,7,2627807.0,437967.8333333333,86328.5,795797.3600059706,0.29003049251546587,142629.0,142765.0,2597779.0
gossipcop,2775,1,11,10,10,55928.0,6214.222222222223,4910.0,6068.1056311354105,-0.011896490049064118,6858.0,15903.0,30607.0
gossipcop,2776,1,10,9,9,71164.0,8895.5,9273.5,7996.909606216642,-0.05319492095743785,10924.0,36809.0,61671.0
gossipcop,2777,1,20,19,19,113724.0,6318.0,2190.0,8686.618962519307,0.15785932108212705,17561.0,76994.0,104197.0
gossipcop,2778,1,108,107,107,59618191.0,562435.7641509434,510.0,3054188.3385738106,0.6889719538576287,6422.0,32431.0,15150368.0
gossipcop,2779,1,88,87,87,120011962.0,1395487.9302325582,1172.0,5718560.518757962,0.6076810721100508,69939.0,112772.0,89472912.0
gossipcop,2780,1,6,5,5,24993.0,6248.25,597.5,10060.068025987697,0.23373458991377735,133.0,400.0,1328.0
gossipcop,2781,1,32,31,31,162457.0,5415.233333333334,813.0,8528.310405871076,0.2232629760958722,60744.0,86679.0,102536.0
gossipcop,2782,1,7,6,6,89590.0,17918.0,23494.0,8633.461669573799,-0.34968087429497946,1400.0,25205.0,65880.0
gossipcop,2783,1,60,59,59,1478544.0,25492.137931034482,558.0,110743.01191551053,0.6257626910566213,67245.0,70146.0,96077.0
gossipcop,2784,1,11,10,10,58509.0,6501.0,685.0,11021.157259259724,0.2579680796364849,2655.0,2799.0,33343.0
gossipcop,2785,1,26,25,25,137012.0,5708.833333333333,3369.5,6118.1665122994345,0.034610060396445486,47130.0,71442.0,84843.0
gossipcop,2786,1,27,26,26,1736042.0,69441.68,4212.0,180682.86328851889,0.44474317404430835,5583.0,96376.0,291824.0
gossipcop,2787,1,17,16,16,124656.0,8310.4,2169.0,14218.765501031843,0.26225407686588476,2795.0,3226.0,34450.0
gossipcop,2788,1,6,5,5,52948.0,13237.0,5937.0,15300.134803327714,0.07229649428880756,6132.0,11874.0,13396.0
gossipcop,2789,1,54,53,53,192519.0,3702.2884615384614,259.0,9793.181068275042,0.45132869169767614,1299.0,3468.0,30250.0
gossipcop,2790,1,6,5,5,322993.0,80748.25,38970.5,96669.42067265895,0.08973835927557632,3098.0,11472.0,253426.0
gossipcop,2791,1,93,92,92,10916013.0,119956.18681318681,8932.0,359879.07280090905,0.5000109541359644,1798234.0,5586002.0,9215986.0
gossipcop,2792,1,8,7,7,210962215.0,35160369.166666664,37911978.0,29263857.387366865,-0.09152631074824483,52400435.0,133862668.0,185346938.0
gossipcop,2793,1,10,9,9,358842.0,44855.25,25735.5,58354.30626301284,0.13079269741856733,4356.0,33425.0,250114.0
gossipcop,2794,1,54,53,53,1150603.0,22126.98076923077,410.5,125711.77514724986,0.7006606199834218,3806.0,12523.0,32532.0
gossipcop,2795,1,18,17,17,151571863.0,9473241.4375,1539.5,36605538.009072706,0.588824115947602,17953.0,151321925.0,151427520.0
gossipcop,2796,1,38,37,37,19772720.0,549242.2222222222,6948.5,1535389.8544273358,0.47305596188947646,56904.0,615886.0,670124.0
gossipcop,2797,1,6,5,5,199503.0,49875.75,24209.0,54790.471965365476,0.046956141848626,19944.0,27162.0,55636.0
gossipcop,2798,1,24,23,23,137939.0,6269.954545454545,2515.0,9661.557838235522,0.2128864611907869,5567.0,21728.0,52807.0
gossipcop,2799,1,183,182,182,92501649.0,511058.83425414364,3371.0,2031732.6770060721,0.5980332386740892,9811777.0,24409075.0,69749158.0
gossipcop,2800,1,5,4,4,22573363.0,7524454.333333333,1528425.0,9580548.292517375,0.12020424691877436,0.0,298.0,21044938.0
gossipcop,2801,1,29,28,28,109942.0,4071.925925925926,378.0,6389.229629131535,0.22151507938196227,3236.0,12463.0,44225.0
gossipcop,2802,1,49,48,48,243632.0,5183.659574468085,370.0,14680.033826960556,0.478076964871471,23990.0,38067.0,61711.0
gossipcop,2803,1,17,16,16,57043.0,3802.866666666667,2403.0,4103.540339213879,0.0380291164271685,2096.0,23098.0,46493.0
gossipcop,2804,1,69,68,68,261932888.0,3909446.0895522386,14815.0,11979598.077587726,0.5079066999338651,106060802.0,196612309.0,224159098.0
gossipcop,2805,1,152,151,151,7539096.0,50260.64,136.5,549701.9360095588,0.8324540829386691,4531.0,19944.0,87187.0
gossipcop,2806,1,9,8,8,57123.0,8160.428571428572,3447.0,9113.140353469862,0.0551543103908327,670.0,14889.0,26552.0
gossipcop,2807,1,31,30,30,132565888.0,4571237.517241379,329.0,23870616.788977653,0.6785555914867446,1873.0,3294.0,71041.0
gossipcop,2808,1,7,6,6,1086859.0,217371.8,135632.0,235109.08452750184,0.03920007481868281,5443.0,24761.0,443813.0
gossipcop,2809,1,16,15,15,20388952.0,1456353.7142857143,4269.0,3496541.9189936058,0.41191827079891036,340.0,16486.0,8254011.0
gossipcop,2810,1,14,13,13,13598619.0,1133218.25,40220.5,2667701.9735098197,0.4037137412194506,28665.0,243959.0,9592117.0
gossipcop,2811,1,18,17,17,496343.0,31021.4375,892.0,96362.73203433522,0.5129467403461234,4182.0,14986.0,54174.0
gossipcop,2812,1,31,30,30,28064122.0,967728.3448275862,8282.0,2564547.6695600497,0.452065274125893,50013.0,4424846.0,27372215.0
gossipcop,2813,1,29,28,28,162354233.0,6013119.740740741,820.0,30591005.679502975,0.6714512546492796,162072273.0,162084098.0,162198895.0
gossipcop,2814,1,11,10,10,89544.0,9949.333333333334,7787.0,8595.938226860404,-0.07297790717596757,18577.0,40020.0,64678.0
gossipcop,2815,1,102,101,101,871120.0,8711.2,865.5,41792.96727345403,0.6550304471774241,31827.0,56903.0,121851.0
gossipcop,2816,1,8,7,7,64190.0,10698.333333333334,5107.0,10865.787479771338,0.007765405688890432,1193.0,37170.0,59412.0
gossipcop,2817,1,24,23,23,57842.0,2629.181818181818,650.0,5361.052386818737,0.3419011881938609,1914.0,8050.0,13099.0
gossipcop,2818,1,164,163,163,39296788.0,242572.76543209876,286.5,1879887.6018045275,0.771423043580389,1567.0,36144.0,77982.0
gossipcop,2819,1,113,112,112,160061.0,1441.990990990991,197.0,4754.156676280404,0.5345524127490646,1982.0,20945.0,27579.0
gossipcop,2820,1,84,83,83,58939106.0,718769.5853658536,35.0,6424297.3914461555,0.7987504281566615,694.0,1572.0,27608.0
gossipcop,2821,1,49,48,48,14543771.0,309441.93617021275,4875.0,1654669.4039150965,0.684903874994406,34454.0,12140205.0,12228335.0
gossipcop,2822,1,16,15,15,204146373.0,14581883.785714285,25081.5,49900485.16828066,0.5477249355985121,194384373.0,203306960.0,203367690.0
gossipcop,2823,1,118,117,117,222114102.0,1914776.7413793104,387.5,15772661.369927606,0.7834873847382945,58908.0,16363970.0,16363972.0
gossipcop,2824,1,5,4,4,86790.0,28930.0,28958.0,10598.960609418265,-0.46373694395126935,0.0,28958.0,44893.0
gossipcop,2825,1,4,3,3,72533.0,36266.5,36266.5,12861.5,-0.47640856538023124,0.0,23405.0,72533.0
gossipcop,2826,1,3,2,2,697.0,697.0,697.0,0.0,-1.0,0.0,0.0,697.0
gossipcop,2827,1,26,25,25,151397.0,6308.208333333333,470.5,10319.387610945263,0.24123627318428675,2540.0,4329.0,110309.0
gossipcop,2828,1,70,69,69,113399019.0,1667632.6323529412,487.5,3538410.6098767202,0.35934737582443826,48451537.0,65157560.0,70376350.0
gossipcop,2829,1,26,25,25,55736278.0,2322344.9166666665,1670.0,9487305.373761894,0.6067038634414312,2318.0,47194668.0,47248585.0
gossipcop,2830,1,19,18,18,20010109.0,1177065.2352941176,7366.0,2654060.0413526823,0.38552506102105527,434.0,12693.0,220054.0
gossipcop,2831,1,67,66,66,18711191.0,287864.4769230769,1673.0,1690737.6250810053,0.7090223682351238,31856.0,83917.0,12544626.0
gossipcop,2832,1,5,4,4,55711.0,18570.333333333332,23980.0,13054.385018920739,-0.17441889135494673,0.0,579.0,24559.0
gossipcop,2833,1,13,12,12,87137.0,7921.545454545455,4445.0,9954.711724638797,0.11373556834150009,9282.0,23974.0,44515.0
gossipcop,2834,1,9,8,8,268115.0,38302.142857142855,25279.0,38747.578226363556,0.005781141877696586,22377.0,54466.0,194570.0
gossipcop,2835,1,8,7,7,30588.0,5098.0,3070.0,5505.642529865762,0.03844363186684329,13039.0,19177.0,19181.0
gossipcop,2836,1,115,114,114,40477153.0,358204.8938053097,140.0,3744627.3495522435,0.8253865268874983,85568.0,87927.0,94924.0
gossipcop,2837,1,14,13,13,65447157.0,5453929.75,2963.0,18072588.324178115,0.53635895181735,65398547.0,65407696.0,65422191.0
gossipcop,2838,1,42,41,41,74178197.0,1854454.925,3008.5,11364809.9099215,0.7194314588355831,1619.0,98228.0,801760.0
gossipcop,2839,1,14,13,13,34119879.0,2843323.25,7104.5,9403593.99774566,0.535667108304601,34031988.0,34069749.0,34089716.0
gossipcop,2840,1,114,113,113,4444864.0,39686.28571428572,214.0,331598.59761831956,0.7862219147837815,26711.0,29813.0,38033.0
gossipcop,2841,1,15,14,14,176908.0,13608.307692307691,1118.0,23910.948275712257,0.2745960792022678,4418.0,23699.0,66464.0
gossipcop,2842,1,44,43,43,62106306.0,1478721.5714285714,1427.5,6483240.044708977,0.6285534538545241,34323.0,30525051.0,30898990.0
gossipcop,2843,1,55,54,54,6803459.0,128367.15094339622,211.0,580306.6185680325,0.6377256885579534,28757.0,179560.0,1029512.0
gossipcop,2844,1,120,119,119,799264.0,6773.423728813559,313.0,20817.790434701896,0.5090158998678481,224940.0,234000.0,291151.0
gossipcop,2845,1,7,6,6,109154.0,21830.8,2710.0,35635.68255218356,0.24022494398622313,850.0,3560.0,16590.0
gossipcop,2846,1,39,38,38,2312113.0,62489.54054054054,497.0,340511.0659350858,0.6898786774192116,1627.0,5872.0,74414.0
gossipcop,2847,1,13,12,12,5113981.0,464907.36363636365,10266.0,1388395.0378902368,0.498293032746938,5025713.0,5050950.0,5080270.0
gossipcop,2848,1,34,33,33,87916450.0,2747389.0625,628.0,15225310.434807554,0.6942708508633798,25.0,32692.0,252775.0
gossipcop,2849,1,6,5,5,2890504.0,722626.0,26146.0,1218543.8859862618,0.25547371694069826,2833124.0,2838212.0,2855263.0
gossipcop,2850,1,9,8,8,2312256.0,330322.28571428574,14216.0,663349.5220814082,0.3351481180752139,148.0,1931842.0,2270137.0
gossipcop,2851,1,23,22,22,840766.0,40036.47619047619,1696.0,153125.74196317626,0.5854626585554237,9246.0,85345.0,94766.0
gossipcop,2852,1,6,5,5,137147.0,34286.75,13053.0,45167.39394947975,0.1369424350780007,2335.0,26106.0,26277.0
gossipcop,2853,1,111,110,110,63901196.0,586249.504587156,573.0,4331006.673987053,0.7615542150756348,26179.0,53678.0,3417979.0
gossipcop,2854,1,15,14,14,5516966.0,424382.0,14866.0,1369948.1309708268,0.5269744483749074,23726.0,89175.0,349810.0
gossipcop,2855,1,42,41,41,212621808.0,5315545.2,30003.5,9500340.114645217,0.2824532470232223,49862798.0,93710715.0,155572118.0
gossipcop,2856,1,35,34,34,24548335.0,743888.9393939395,167753.0,1084417.2922309807,0.18625345521816347,2445172.0,7013076.0,12480345.0
gossipcop,2857,1,21,20,20,32228837.0,1696254.5789473683,7184.0,6953686.106835753,0.6077997201217112,28813.0,341450.0,31610567.0
gossipcop,2858,1,18,17,17,72181.0,4511.3125,1849.0,6522.509263300723,0.18227562547639722,367.0,31929.0,61214.0
gossipcop,2859,1,12,11,11,13117952.0,1311795.2,14726.5,3876719.399964945,0.4943465322391643,53805.0,13010269.0,13025771.0
gossipcop,2860,1,7,6,6,141114.0,28222.8,26377.0,24750.6216762327,-0.0655456682596198,566.0,2070.0,84366.0
gossipcop,2861,1,10,9,9,55081.0,6885.125,2685.0,8961.402435410151,0.1310241277701364,5370.0,11356.0,54427.0
gossipcop,2862,1,7,6,6,81579.0,16315.8,19926.0,10583.684602254547,-0.21309387456683918,5498.0,25424.0,56350.0
gossipcop,2863,1,9,8,8,77047.0,11006.714285714286,4131.0,10570.401786042352,-0.020221075801832734,4131.0,26504.0,48173.0
gossipcop,2864,1,71,70,70,189523762.0,2746721.188405797,42.0,22618713.5681597,0.7834280220491907,1105.0,1664.0,25225.0
gossipcop,2865,1,74,73,73,168549418.0,2340964.138888889,757.5,16411495.244631205,0.7503299070258317,138401701.0,138424417.0,138470471.0
gossipcop,2866,1,4,3,3,67040.0,33520.0,33520.0,213.0,-0.9873714167136038,0.0,33733.0,67040.0
gossipcop,2867,1,196,195,195,294422767.0,1517643.1288659794,20908.0,4974947.463264347,0.532499975986314,71651404.0,116708654.0,194931542.0
gossipcop,2868,1,42,41,41,199907.0,4997.675,175.0,18249.44336875443,0.5700391832892988,589.0,10370.0,30407.0
gossipcop,2869,1,12,11,11,105964.0,10596.4,7328.5,8858.787357195113,-0.08931359081269731,8697.0,38478.0,74857.0
gossipcop,2870,1,5,4,4,31059172.0,10353057.333333334,25310.0,14622805.893342182,0.17095499447837043,0.0,31032823.0,31058133.0
gossipcop,2871,1,4,3,3,25338.0,12669.0,12669.0,12358.0,-0.012426579294362089,0.0,311.0,25338.0
gossipcop,2872,1,46,45,45,245542638.0,5580514.5,948.0,36082777.12329241,0.7321136049231338,242174958.0,242194555.0,242262779.0
gossipcop,2873,1,13,12,12,220691467.0,20062860.636363637,17283.0,46381399.698517606,0.396099511523007,157555984.0,220620019.0,220669083.0
gossipcop,2874,1,7,6,6,53138.0,10627.6,314.0,12896.190268447499,0.09643812678819717,314.0,24122.0,53129.0
gossipcop,2875,1,7,6,6,51999.0,10399.8,4183.0,9709.799079280683,-0.03431201775823754,2851.0,7034.0,50528.0
gossipcop,2876,1,5,4,4,187778.0,62592.666666666664,24065.0,68418.27686777529,0.04446659220935318,0.0,4991.0,29056.0
gossipcop,2877,1,38,37,37,1021009.0,28361.36111111111,8031.5,65262.708427023696,0.39414380829581425,179850.0,254298.0,616559.0
gossipcop,2878,1,7,6,6,154538.0,30907.6,38992.0,21267.033066227177,-0.18477498292198233,61677.0,64504.0,115546.0
gossipcop,2879,1,145,144,144,276917894.0,1936488.7692307692,25622.0,9076725.686340867,0.648333594693402,152058795.0,200871506.0,276407786.0
gossipcop,2880,1,189,188,188,12747730.0,68169.67914438502,728.0,612532.4285132029,0.7997077476990088,46015.0,12262818.0,12294553.0
gossipcop,2881,1,58,57,57,4048935.0,72302.41071428571,1369.0,458248.2752277095,0.7274439082633077,23063.0,41696.0,66364.0
gossipcop,2882,1,15,14,14,15652928.0,1204071.3846153845,248524.0,2564913.412756958,0.3610632839618574,615649.0,11585475.0,15213721.0
gossipcop,2883,1,6,5,5,12549781.0,3137445.25,99097.0,5305351.675864682,0.2567758581546899,25533.0,56158.0,223727.0
gossipcop,2884,1,10,9,9,8898963.0,1112370.375,62648.0,2707280.285778651,0.41755386877540324,106291.0,8764255.0,8773667.0
gossipcop,2885,1,90,89,89,122171459.0,1388312.0340909092,1440.0,8511143.63056914,0.7195175005334833,76621275.0,76717474.0,107512138.0
gossipcop,2886,1,67,66,66,47455042.0,730077.5692307692,1616.0,3775977.7926090085,0.6759571240897112,291560.0,1597349.0,1617958.0
